hearing_id,statement_index,dom_id,speaker,speaker_type,statement
279175,161,5216828,John Stump,Person,"For our company and for our subcontractors, the NEC supports construction career creation, workforce stability, and continued investment in the communities where we live and work. Restating reinstating this credit would help Flint and our subcontractors to keep building opportunity here at home. I respectfully urge the committee to support AB 2205 and restore and extend the NEC for an additional five years."
279175,162,5216829,Mike Gipson,Legislator,"Thank you. Thank you very much. Anyone in the room wishing to speak in support of twenty two zero five, name your organization and this in support."
279175,163,5216830,Timothy Taylor,Person,Good afternoon. Tim Taylor with the National Federation of Independent Business in support. Thank you. Thank you.
279175,164,5216831,Udi Carrasco,Person,"Good afternoon. Udi Carrasco, Carrasco LLP in support."
279175,165,5216832,Mike Gipson,Legislator,Thank you.
279175,166,5216833,Chris McCauley,Person,"Mister chair, Chris McCauley on behalf of the Los Angeles Area Chamber of Commerce in support. Thank you."
279175,167,5216834,Mike Gipson,Legislator,"Thank you very much. Primary opposition, would you please step forward? Oh, he was just stepping. He wasn't coming. Okay."
279175,168,5216835,Mike Gipson,Legislator,"Anyone in the room wishing to speak in opposition to this measure twenty two zero five? Hearing and seeing none, I wanna bring it back to the committee. Any members wishing to speak to the witnesses or the author on this measure? I have one question for the author. Have any advanced manufacturer claims the credit since its expansion in 2023 to your knowledge?"
279175,169,5216836,Dawn Sanders-Koepke,Person,"I wanna answer that. Mister chair, I am not familiar with that being the case, but we'd certainly be happy to go back to our membership and just inquire. That was I apologize. That wasn't a question I was prepared for today, but certainly, we can look into it and get back to the committee."
279175,170,5216837,Mike Gipson,Legislator,"Thank you. Thank you very much. Miss Quirk Silva, you may close if you wish."
279175,171,5216838,Sharon Quirk-Silva,Legislator,Just to encourage support for this tax credit that encourages businesses to hire full time employees in designated high need areas.
279175,172,5216839,Mike Gipson,Legislator,"Thank you very much. This bill will be referred to our suspense file. Thank you, witnesses, for appearing. Thank you. K. We have an author. We have mister Ward file item number two, a B2222. Thank you very much, mister Ward. And you have witnesses, mister Ward?"
279175,173,5216840,Unidentified Speaker,Person,I do.
279175,174,5216841,Mike Gipson,Legislator,Great. You may proceed when ready.
279175,175,5216843,Chris Ward,Legislator,"When local news disappears, we see declines in civic engagement, voter participation, and government accountability. And this bill addresses that by directly creating a refundable tax credit for local news organizations, which hire and retain journalists. The structure is straightforward. Up to 20,000 for each of the first five journalists, 15,000, for each additional journalist thereafter, an additional $15,000 for each new journalism position created. Importantly, this credit is refundable."
279175,176,5216844,Chris Ward,Legislator,"So it works for small independent and non profit outlets, not just large corporations. The bill is also carefully constructed with guardrails, transparency and ownership, limits on political influence, requirements for editorial standards and accountability. And this ensures that we are supporting local journalism without influencing content. With me to speak in support of the Community News Act are Matt Pierce, the legislative director of Rebuild Local News, and Bob Butler, the vice president of broadcast at SYK AFTRA."
279175,177,5216845,Chris Ward,Legislator,"AV twenty two twenty two is ultimately a jobs bill and a democracy bill, helping to keep reporters in communities and ensuring that Californians have access to trusted local information. When the time is appropriate, I respectfully request your aye vote."
279175,178,5216846,Mike Gipson,Legislator,"Thank you very much. First witness, two minutes."
279175,179,5216847,Unidentified Speaker,Person,"Thank you, chair Gibson, vice chair Sanchez, and esteemed committee members. I am the director of policy for Rebuild Local News, Matt Pierce. And we're the leading nonpartisan, nonprofit coalition developing effective public policies to strengthen community news and information. We are proud to join assembly member Ward in sponsoring AB 2002/22. The Community News Act should create a refundable tax spreads to support local journalist jobs and all sorts of community news organizations across California."
279175,180,5216848,Unidentified Speaker,Person,"California has lost, 75 of its local journalists over the past two decades. We rank in the bottom 10 of US states in terms of journalists per a 100,000 people. Academic studies say that when communities lose their local journalists, bond prices increase for local taxpayers because there are fewer people watching local spending. Loneliness increases because fewer people feel connected to their neighbors. Fewer voters know who their elected officials are."
279175,181,5216849,Unidentified Speaker,Person,"Fewer voters are following committee hearings like this one. When a town loses a local reporter, it affects all of us. The Communities Act is based on similar laws recently enacted in Illinois, New York, and New Mexico with broad support from lawmakers and local news stakeholders. It's carefully designed first amendment friendly approach that doesn't require program administrators to pick winners and losers in a way that could risk the editorial independence of our local news outlets."
